,0
533,2
534,4
535,1
536,1
537,0
538,1
539,0
540,0
541,0
542,0
543,0
544,1
545,2
546,2
547,2
548,1
549,1
550,0
551,0
552,2
553,1
554,1
555,1
556,2
557,2
558,1
559,2
560,2
561,2
562,1
563,2
564,0
565,1
566,0
567,2
568,1
569,0
570,3
571,0
572,0
573,0
574,0
575,0
576,1
577,1
578,1
579,1
580,0
581,2
582,2
583,1
584,0
585,1
586,0
587,0
588,0
589,1
590,1
591,2
592,1
593,0
594,0
595,0
596,0
597,2
598,1
599,0
600,5
601,0
602,1
603,1
604,3
605,1
606,0
607,0
608,2
609,1
610,2
611,1
612,1
613,0
614,0
615,0
616,0
617,2
618,2
619,0
620,0
621,2
622,2
623,2
624,1
625,2
626,1
627,2
628,2
629,0
630,0
631,0
632,0
633,0
634,1
635,3
636,0
637,2
638,2
639,1
640,0
641,0
642,0
643,0
644,1
645,2
646,4
647,1
648,1
649,1
650,0
651,0
652,0
653,0
654,0
655,1
656,2
657,2
658,1
659,0
660,0
661,1
662,1
663,1
664,0
665,2
666,2
667,1
668,1
669,1
670,2
671,2
672,1
673,2
674,2
675,0
676,0
677,0
678,2
679,0
680,0
681,0
682,1
683,1
684,0
685,1
686,1
687,2
688,3
689,1
690,0
691,0
692,1
693,0
694,4
695,0
696,1
697,2
698,2
699,0
700,2
701,2
702,2
703,0
704,1
705,1
706,2
707,1
708,1
709,3
710,2
711,3
712,1
713,0
714,2
715,2
716,3
717,0
718,0
719,0
720,1
721,2
722,1
723,1
724,1
725,2
726,0
727,2
728,1
729,0
730,1
731,0
732,2
733,0
734,0
735,0
736,0
737,0
738,1
739,1
740,0
741,0
742,2
743,0
744,1
745,1
746,0
747,0
748,0
749,2
750,1
751,2
752,5
753,1
754,0
755,0
756,0
757,0
758,1
759,1
760,2
761,1
762,1
763,1
764,0
765,1
766,0
767,0
768,1
769,0
770,1
771,0
772,3
773,1
774,0
775,0
776,3
777,0
778,1
779,1
780,0
781,2
782,0
783,3
784,1
785,0
786,0
787,2
788,1
789,0
790,0
791,1
792,2
793,2
794,2
795,0
796,0
797,1
798,0
799,0
800,1
801,2
802,2
803,0
804,1
805,1
806,2
807,1
808,3
809,1
810,0
811,1
812,2
813,2
814,1
815,1
816,1
817,2
818,0
819,2
820,0
821,2
822,0
823,5
824,0
825,0
826,0
827,1
828,0
829,0
830,2
831,2
832,1
833,1
834,0
835,0
836,2
837,1
838,0
839,2
840,2
841,1
842,1
843,1
844,1
845,3
846,1
847,0
848,1
849,1
850,1
851,0
852,1
853,2
854,0
855,2
856,1
857,0
858,0
859,0
860,1
861,0
862,3
863,2
864,2
865,0
866,0
867,1
868,3
869,0
870,0
871,0
872,0
873,1
874,0
875,2
876,0
877,2
878,0
879,0
880,1
881,3
882,1
883,2
884,1
885,1
886,0
887,0
888,0
889,1
890,1
891,0
892,0
893,0
894,4
895,0
896,0
897,1
898,0
899,2
900,1
901,1
902,1
903,4
904,1
905,3
906,0
907,0
908,0
909,2
910,0
911,1
912,3
913,1
914,1
915,2
916,0
917,1
918,2
919,1
920,1
921,0
922,1
923,1
924,1
925,1
926,0
927,1
928,0
929,3
930,2
931,1
932,0
933,0
934,3
935,2
936,1
937,2
938,1
939,2
940,3
941,1
942,1
943,5
944,1
945,0
946,2
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,1
955,3
956,0
957,2
958,0
959,2
960,0
961,0
962,2
963,1
964,0
965,3
966,1
967,0
968,2
969,2
970,2
971,0
972,0
973,1
974,2
975,1
976,2
977,0
978,1
979,2
980,1
981,0
982,2
983,0
984,2
985,0
986,2
987,2
988,1
989,0
990,1
991,0
992,0
993,0
994,2
995,1
996,0
997,0
998,1
999,0
1000,2
1001,1
1002,4
1003,1
1004,0
1005,0
1006,1
1007,1
1008,2
1009,0
1010,1
1011,1
1012,1
1013,0
1014,1
1015,2
1016,0
1017,0
1018,0
1019,2
1020,1
1021,0
1022,2
1023,1
1024,1
1025,2
1026,1
1027,1
1028,2
1029,2
1030,1
1031,0
1032,2
1033,2
1034,1
1035,0
1036,0
1037,0
1038,0
1039,1
1040,2
1041,0
1042,1
1043,3
1044,0
1045,0
1046,0
1047,2
1048,1
1049,1
1050,0
1051,1
1052,1
1053,0
1054,1
1055,2
1056,0
1057,2
1058,0
1059,0
1060,1
1061,0
1062,2
1063,2
1064,1
1065,1
1066,2
1067,4
1068,1
1069,2
1070,1
1071,0
1072,2
1073,0
1074,1
1075,0
1076,1
1077,1
1078,0
1079,0
1080,4
1081,1
1082,1
1083,1
1084,0
1085,0
1086,1
1087,0
1088,4
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,2
1096,1
1097,1
1098,2
1099,0
1100,1
1101,0
1102,2
1103,2
1104,1
1105,1
1106,1
1107,2
1108,0
1109,0
1110,0
1111,1
1112,0
1113,0
1114,1
1115,1
1116,1
1117,1
1118,1
1119,3
1120,1
1121,0
1122,2
1123,1
1124,0
1125,4
1126,0
1127,0
1128,1
1129,0
1130,1
1131,0
1132,0
1133,2
1134,0
1135,0
1136,1
1137,0
1138,2
1139,1
1140,1
1141,0
1142,1
1143,1
1144,2
1145,0
1146,0
1147,2
1148,1
1149,2
1150,2
1151,1
1152,0
1153,1
1154,0
1155,0
1156,2
1157,2
1158,2
1159,0
1160,1
1161,0
1162,1
1163,2
1164,1
1165,1
1166,1
1167,0
1168,1
1169,2
1170,0
1171,0
1172,1
1173,0
1174,1
1175,3
1176,0
1177,5
1178,1
1179,2
1180,2
1181,0
1182,0
1183,0
1184,1
1185,0
1186,3
1187,0
1188,1
1189,2
1190,0
1191,1
1192,0
1193,0
1194,1
1195,1
1196,1
1197,2
1198,2
1199,0
1200,2
1201,0
1202,1
1203,1
1204,3
1205,3
1206,1
1207,2
1208,1
1209,0
1210,2
1211,2
1212,3
1213,0
1214,0
1215,0
1216,1
1217,0
1218,0
1219,1
1220,2
1221,0
1222,4
1223,0
1224,1
1225,1
1226,1
1227,2
1228,0
1229,0
1230,3
1231,1
1232,0
1233,0
1234,0
1235,0
1236,1
1237,0
1238,1
1239,0
1240,2
1241,1
1242,1
1243,2
1244,1
1245,1
1246,0
1247,2
1248,2
1249,1
1250,0
1251,2
1252,0
1253,1
1254,1
1255,4
1256,2
1257,2
1258,3
1259,0
1260,2
1261,1
1262,0
1263,1
1264,0
1265,1
1266,1
1267,0
1268,1
1269,2
1270,0
1271,0
1272,0
1273,2
1274,2
1275,2
1276,3
1277,1
1278,3
1279,1
1280,2
1281,1
1282,1
1283,1
1284,1
1285,2
1286,2
1287,1
1288,0
1289,1
1290,1
1291,2
1292,2
1293,2
1294,1
1295,0
1296,1
1297,0
1298,5
1299,0
1300,1
1301,2
1302,1
1303,1
1304,2
1305,2
1306,3
1307,0
1308,0
1309,1
1310,1
1311,0
1312,1
1313,4
1314,2
1315,1
1316,1
1317,0
1318,1
1319,0
1320,0
1321,1
1322,1
1323,2
1324,2
1325,0
1326,0
1327,0
1328,0
1329,1
1330,0
1331,0
1332,1
1333,2
1334,0
1335,2
1336,3
1337,0
1338,2
1339,1
1340,0
1341,5
1342,1
1343,1
1344,0
1345,2
1346,2
1347,1
1348,2
1349,2
1350,0
1351,3
1352,1
1353,0
1354,3
1355,1
1356,3
1357,0
1358,0
1359,2
1360,0
1361,0
1362,0
1363,0
1364,2
1365,1
1366,3
1367,0
1368,0
1369,1
1370,1
1371,0
1372,0
1373,1
1374,1
1375,1
1376,2
1377,2
1378,2
1379,1
1380,2
1381,0
1382,2
1383,2
1384,1
1385,2
1386,0
1387,1
1388,0
1389,1
1390,2
1391,0
1392,1
1393,0
1394,3
1395,1
1396,2
1397,1
1398,2
1399,0
1400,1
1401,0
1402,0
1403,1
1404,1
1405,1
1406,1
1407,1
1408,2
1409,3
1410,1
1411,0
1412,1
1413,0
1414,3
1415,3
1416,0
1417,2
1418,0
1419,1
1420,0
1421,2
1422,1
1423,0
1424,1
1425,2
1426,2
1427,1
1428,2
1429,1
1430,0
1431,0
1432,0
1433,1
1434,0
1435,1
1436,0
1437,1
1438,1
1439,0
1440,0
1441,1
1442,1
1443,1
1444,0
1445,1
1446,0
1447,0
1448,1
1449,0
1450,2
1451,0
1452,4
1453,1
1454,0
1455,0
1456,1
1457,1
1458,1
1459,3
1460,2
1461,1
1462,1
1463,2
1464,3
1465,0
1466,0
1467,1
1468,1
1469,2
1470,2
1471,2
1472,0
1473,1
1474,0
1475,2
1476,0
1477,0
1478,0
1479,1
1480,0
1481,1
1482,1
1483,3
1484,0
1485,1
1486,1
1487,1
1488,1
1489,0
1490,2
1491,1
1492,0
1493,3
1494,1
1495,1
1496,1
1497,1
1498,1
1499,0
1500,1
1501,1
1502,2
1503,0
1504,0
1505,1
1506,0
1507,0
1508,0
1509,2
1510,1
1511,1
1512,1
1513,1
1514,0
1515,1
1516,2
1517,1
1518,1
1519,3
1520,0
1521,2
1522,2
1523,1
1524,0
1525,2
1526,1
1527,0
1528,0
1529,1
1530,1
1531,0
1532,6
1533,2
1534,0
1535,0
1536,0
1537,0
1538,2
1539,1
1540,3
1541,0
1542,0
1543,1
1544,0
1545,1
1546,0
1547,1
1548,1
1549,1
1550,0
1551,2
1552,1
1553,2
1554,2
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,1
1562,1
1563,1
1564,0
1565,1
1566,1
1567,1
1568,3
1569,1
1570,0
1571,0
1572,0
1573,1
1574,0
1575,0
1576,2
1577,1
1578,0
1579,1
1580,1
1581,0
1582,1
1583,0
1584,0
1585,2
1586,1
1587,0
1588,1
1589,1
1590,2
1591,2
1592,2
1593,1
1594,0
1595,1
1596,2
1597,0
1598,2
1599,3
1600,1
1601,2
1602,1
1603,1
1604,0
1605,2
1606,1
1607,0
1608,1
1609,2
1610,0
1611,1
1612,1
1613,2
1614,0
1615,2
1616,1
1617,0
1618,0
1619,0
1620,2
1621,1
1622,1
1623,1
1624,0
1625,2
1626,1
1627,1
1628,1
1629,2
1630,0
1631,1
1632,2
1633,1
1634,0
1635,1
1636,2
1637,0
1638,0
1639,0
1640,0
1641,1
1642,1
1643,0
1644,0
1645,5
1646,1
1647,0
1648,1
1649,1
1650,0
1651,1
1652,1
1653,0
1654,1
1655,2
1656,2
1657,0
1658,1
1659,1
1660,3
1661,0
1662,2
1663,1
1664,0
1665,0
1666,1
1667,1
1668,1
1669,2
1670,4
1671,0
1672,2
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,0
1680,0
1681,1
1682,0
1683,0
1684,0
1685,1
1686,0
1687,3
1688,2
1689,3
1690,0
1691,0
1692,0
1693,1
1694,1
1695,0
1696,0
1697,1
1698,1
1699,2
1700,2
1701,0
1702,4
1703,0
1704,0
1705,3
1706,1
1707,0
1708,0
1709,0
1710,1
1711,5
1712,1
1713,2
1714,0
1715,2
1716,0
1717,1
1718,1
1719,2
1720,3
1721,3
1722,0
1723,2
1724,0
1725,0
1726,1
1727,0
1728,1
1729,1
1730,1
1731,0
1732,2
1733,1
1734,2
1735,0
1736,0
1737,2
1738,1
1739,2
1740,1
1741,1
1742,1
1743,0
1744,0
1745,2
1746,0
1747,1
1748,1
1749,2
1750,3
1751,0
1752,1
1753,1
1754,0
1755,2
1756,2
1757,0
1758,1
1759,2
1760,0
1761,0
1762,2
1763,1
1764,1
1765,4
1766,1
1767,3
1768,0
1769,1
1770,1
1771,0
1772,0
1773,1
1774,0
1775,1
1776,2
1777,2
1778,1
1779,3
1780,0
1781,0
1782,1
1783,1
1784,0
1785,0
1786,2
1787,2
1788,2
1789,2
1790,0
1791,1
1792,0
1793,1
1794,0
1795,1
1796,2
1797,1
1798,2
1799,1
1800,1
1801,2
1802,1
1803,0
1804,0
1805,0
1806,1
1807,0
1808,1
1809,1
1810,0
1811,0
1812,1
1813,0
1814,1
1815,1
1816,2
1817,1
1818,2
1819,2
1820,1
1821,1
1822,0
1823,1
1824,1
1825,0
1826,4
1827,0
1828,1
1829,1
1830,0
1831,0
1832,3
1833,2
1834,0
1835,0
1836,1
1837,0
1838,1
1839,2
1840,0
1841,0
1842,0
1843,2
1844,1
1845,0
1846,3
1847,3
1848,0
1849,0
1850,1
1851,0
1852,2
1853,3
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,1
1861,1
1862,2
1863,2
1864,2
1865,1
1866,2
1867,1
1868,0
1869,2
1870,1
1871,0
1872,0
1873,0
1874,1
1875,2
1876,1
1877,0
1878,0
1879,1
1880,0
1881,0
1882,3
1883,1
1884,1
1885,1
1886,1
1887,2
1888,1
1889,1
1890,1
1891,0
1892,2
1893,0
1894,3
1895,2
1896,0
1897,2
1898,1
1899,0
1900,1
1901,1
1902,0
1903,0
1904,1
1905,0
1906,0
1907,1
1908,0
1909,2
1910,4
1911,2
1912,0
1913,4
1914,1
1915,1
1916,1
1917,0
1918,0
1919,0
1920,1
1921,2
1922,0
1923,2
1924,1
1925,1
1926,2
1927,1
1928,2
1929,0
1930,1
1931,1
1932,2
1933,0
1934,2
1935,1
1936,1
1937,0
1938,1
1939,0
1940,0
1941,0
1942,6
1943,0
1944,2
1945,0
1946,0
1947,3
1948,1
1949,3
1950,0
1951,2
1952,0
1953,1
1954,2
1955,1
1956,1
1957,0
1958,2
1959,2
1960,5
1961,1
1962,2
1963,0
1964,1
1965,2
1966,0
1967,1
1968,0
1969,3
1970,1
1971,1
1972,0
1973,0
1974,1
1975,2
1976,0
1977,0
1978,1
1979,1
1980,4
1981,2
1982,1
1983,0
1984,0
1985,0
1986,2
1987,1
1988,1
1989,0
1990,1
1991,1
1992,1
1993,2
1994,0
1995,1
1996,0
1997,1
1998,0
1999,0
2000,0
2001,1
2002,0
2003,0
2004,0
2005,1
2006,0
2007,2
2008,0
2009,1
2010,1
2011,0
2012,0
2013,0
2014,1
2015,0
2016,1
2017,1
2018,0
2019,2
2020,1
2021,0
2022,2
2023,0
2024,0
2025,0
2026,0
2027,1
2028,2
2029,1
2030,3
2031,2
2032,3
2033,0
2034,2
2035,0
2036,2
2037,2
2038,1
2039,0
2040,1
2041,0
2042,0
2043,0
2044,0
2045,1
2046,0
2047,1
2048,1
2049,0
2050,0
2051,0
2052,1
2053,0
2054,1
2055,2
2056,1
2057,1
2058,3
2059,0
2060,2
2061,1
2062,1
2063,1
2064,0
2065,1
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,2
2073,2
2074,0
2075,2
2076,1
2077,2
2078,0
2079,2
2080,0
2081,3
2082,2
2083,1
2084,0
2085,0
2086,2
2087,1
2088,0
2089,2
2090,1
2091,2
2092,2
2093,3
2094,1
2095,2
2096,0
2097,1
2098,1
2099,3
2100,2
2101,0
2102,2
2103,1
2104,1
2105,1
2106,0
2107,0
2108,0
2109,0
2110,0
2111,1
2112,2
2113,2
2114,4
2115,2
2116,0
2117,0
2118,0
2119,1
2120,0
2121,1
2122,0
2123,0
2124,2
2125,0
2126,0
2127,3
2128,0
2129,1
2130,2
2131,1
2132,0
2133,1
2134,0
2135,0
2136,1
2137,0
2138,0
2139,1
2140,0
2141,0
2142,1
2143,0
2144,0
2145,1
2146,1
2147,1
2148,0
2149,1
2150,0
2151,1
2152,0
2153,2
2154,0
2155,0
2156,0
2157,0
2158,2
2159,0
2160,0
2161,1
2162,0
2163,2
2164,0
2165,0
2166,1
2167,0
2168,1
2169,2
2170,1
2171,2
2172,1
2173,2
2174,0
2175,0
2176,0
2177,3
2178,1
2179,1
2180,0
2181,1
2182,0
2183,1
2184,0
2185,2
2186,4
2187,1
2188,1
2189,0
2190,2
2191,0
2192,0
2193,3
2194,0
2195,0
2196,1
2197,1
2198,1
2199,0
2200,1
2201,0
2202,0
2203,0
2204,0
2205,0
2206,1
2207,0
2208,1
2209,2
2210,0
2211,1
2212,1
2213,5
2214,1
2215,2
2216,1
2217,1
2218,0
2219,2
2220,0
2221,0
2222,0
2223,1
2224,1
2225,1
2226,2
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,1
2234,2
2235,0
2236,1
2237,1
2238,2
2239,1
2240,2
2241,5
2242,3
2243,0
2244,1
2245,2
2246,2
2247,1
2248,0
2249,1
2250,1
2251,0
2252,0
2253,0
2254,1
2255,0
2256,1
2257,0
2258,1
2259,1
2260,1
2261,1
2262,0
2263,2
2264,1
2265,2
2266,0
2267,0
2268,1
2269,0
2270,0
2271,3
2272,2
2273,0
2274,3
2275,2
2276,0
2277,2
2278,3
2279,1
2280,0
2281,2
2282,1
2283,1
2284,1
2285,2
2286,2
2287,0
2288,0
2289,0
2290,2
2291,0
2292,2
2293,0
2294,2
2295,1
2296,1
2297,1
2298,1
2299,1
2300,2
2301,0
2302,3
2303,2
2304,0
2305,2
2306,1
2307,2
2308,0
2309,0
2310,0
2311,0
2312,1
2313,0
2314,1
2315,0
2316,1
2317,1
2318,2
2319,0
2320,1
2321,0
2322,2
2323,1
2324,0
2325,1
2326,0
2327,0
2328,0
2329,3
2330,0
2331,2
2332,2
2333,1
2334,2
2335,1
2336,0
2337,1
2338,1
2339,0
2340,2
2341,0
2342,0
2343,2
2344,2
2345,2
2346,0
2347,0
2348,2
2349,1
2350,3
2351,0
2352,1
2353,2
2354,2
2355,1
2356,0
2357,0
2358,0
2359,0
2360,1
2361,1
2362,3
2363,1
2364,1
2365,3
2366,2
2367,1
2368,1
2369,1
2370,1
2371,0
2372,0
2373,1
2374,0
2375,1
2376,1
2377,1
2378,1
2379,0
2380,0
2381,3
2382,3
2383,3
2384,1
2385,1
2386,2
2387,0
2388,0
2389,2
2390,1
2391,0
2392,1
2393,0
2394,0
2395,0
2396,2
2397,0
2398,0
2399,1
2400,1
2401,2
2402,1
2403,1
2404,3
2405,2
2406,3
2407,0
2408,1
2409,1
2410,0
2411,1
2412,0
2413,2
2414,0
2415,0
2416,0
2417,4
2418,2
2419,0
2420,3
2421,2
2422,2
2423,1
2424,2
2425,1
2426,1
2427,0
2428,1
2429,1
2430,1
2431,3
2432,1
2433,1
2434,3
2435,0
2436,0
2437,1
2438,2
2439,3
2440,1
2441,4
2442,0
2443,2
2444,1
2445,2
2446,1
2447,3
2448,2
2449,1
2450,2
2451,0
2452,2
2453,1
2454,0
2455,2
2456,1
2457,0
2458,0
2459,0
2460,0
2461,2
2462,0
2463,0
2464,0
2465,0
2466,2
2467,1
2468,0
2469,0
2470,0
2471,0
2472,3
2473,0
2474,0
2475,0
2476,3
2477,2
2478,1
2479,0
2480,0
2481,2
2482,3
2483,3
2484,1
2485,1
2486,0
2487,1
2488,0
2489,2
2490,1
2491,1
2492,1
2493,2
2494,0
2495,1
2496,0
2497,0
2498,0
2499,0
2500,1
2501,0
2502,1
2503,3
2504,3
2505,1
2506,2
2507,0
2508,0
2509,2
2510,0
2511,0
2512,2
2513,1
2514,1
2515,1
2516,2
2517,1
2518,2
2519,0
2520,1
2521,1
2522,1
2523,2
2524,0
2525,2
2526,1
2527,2
2528,4
2529,2
2530,0
2531,0
2532,0
2533,3
2534,2
2535,2
2536,2
2537,2
2538,1
2539,1
2540,0
2541,0
2542,2
2543,1
2544,2
2545,1
2546,1
2547,0
2548,1
2549,1
2550,0
2551,0
2552,1
2553,1
2554,2
2555,3
2556,0
2557,3
2558,1
2559,0
2560,2
2561,0
2562,1
2563,1
2564,1
2565,1
2566,0
2567,2
2568,0
2569,0
2570,1
2571,0
2572,1
2573,0
2574,2
2575,1
2576,1
2577,0
2578,3
2579,3
2580,0
2581,2
2582,1
2583,0
2584,1
2585,1
2586,1
2587,1
2588,0
2589,0
2590,1
2591,1
2592,0
2593,1
2594,3
2595,1
2596,1
2597,0
2598,1
2599,0
2600,0
2601,2
2602,0
2603,3
2604,1
2605,0
2606,1
2607,1
2608,2
2609,0
2610,1
2611,3
2612,0
2613,1
2614,0
2615,0
2616,2
2617,0
2618,1
2619,1
2620,0
2621,0
2622,3
2623,1
2624,2
2625,1
2626,0
2627,0
2628,1
2629,0
2630,1
2631,0
2632,0
2633,1
2634,1
2635,0
2636,3
2637,0
2638,1
2639,0
2640,2
2641,2
2642,1
2643,1
2644,1
2645,0
2646,2
2647,0
2648,3
2649,0
2650,4
2651,1
2652,4
2653,0
2654,0
2655,1
2656,2
2657,1
2658,1
2659,0
2660,3
2661,1
2662,1
2663,0
2664,3
2665,3
2666,1
2667,0
2668,0
2669,2
2670,0
2671,0
2672,0
2673,0
2674,1
2675,0
2676,1
2677,0
2678,2
2679,1
2680,0
2681,2
2682,3
2683,1
2684,2
2685,0
2686,1
2687,0
2688,1
2689,1
2690,1
2691,2
2692,0
2693,0
2694,1
2695,1
2696,2
2697,1
2698,1
2699,1
2700,1
2701,0
2702,0
2703,0
2704,2
2705,1
2706,1
2707,1
2708,3
2709,1
2710,2
2711,1
2712,4
2713,0
2714,1
2715,1
2716,0
2717,0
2718,2
2719,0
2720,0
2721,2
2722,2
2723,3
2724,0
2725,0
2726,5
2727,0
2728,1
2729,1
2730,0
2731,1
2732,0
2733,0
2734,3
2735,1
2736,0
2737,0
2738,1
2739,0
2740,3
2741,1
2742,1
2743,1
2744,1
2745,3
2746,1
2747,1
2748,2
2749,0
2750,2
2751,0
2752,1
2753,0
2754,0
2755,2
2756,0
2757,0
2758,1
2759,1
2760,0
2761,2
2762,1
2763,1
2764,0
2765,0
2766,1
2767,1
2768,1
2769,4
2770,0
2771,0
2772,1
2773,2
2774,1
2775,0
2776,1
2777,1
2778,1
2779,1
2780,1
2781,2
2782,2
2783,3
2784,3
2785,1
2786,0
2787,1
2788,1
2789,1
2790,1
2791,0
2792,1
2793,0
2794,0
2795,2
2796,3
2797,1
2798,1
2799,1
2800,1
2801,3
2802,1
2803,0
2804,0
2805,1
2806,0
2807,1
2808,1
2809,2
2810,2
2811,2
2812,0
2813,0
2814,1
2815,0
2816,1
2817,0
2818,0
2819,0
2820,0
2821,1
2822,1
2823,2
2824,1
2825,2
2826,3
2827,1
2828,0
2829,1
2830,0
2831,3
2832,2
2833,1
2834,1
2835,2
2836,1
2837,0
2838,0
2839,2
2840,2
2841,1
2842,1
2843,1
2844,0
2845,2
2846,1
2847,1
2848,2
2849,1
2850,0
2851,1
2852,2
2853,1
2854,2
2855,0
2856,0
2857,1
2858,1
2859,0
2860,2
2861,1
2862,3
2863,1
2864,2
2865,1
2866,0
2867,0
2868,1
2869,2
2870,1
2871,0
2872,1
2873,1
2874,1
2875,0
2876,2
2877,0
2878,0
2879,2
2880,3
2881,2
2882,0
2883,0
2884,1
2885,0
2886,3
2887,2
2888,0
2889,0
2890,1
2891,2
2892,1
2893,0
2894,2
2895,1
2896,0
2897,0
2898,1
2899,3
2900,1
2901,0
2902,2
2903,1
2904,2
2905,3
2906,2
2907,0
2908,2
2909,2
2910,2
2911,1
2912,1
2913,1
2914,1
2915,1
2916,2
2917,2
2918,0
2919,3
2920,4
2921,2
2922,0
2923,0
2924,1
2925,0
2926,2
2927,0
2928,0
2929,0
2930,1
2931,2
2932,0
2933,0
2934,2
2935,0
2936,2
2937,1
2938,0
2939,0
2940,0
2941,0
2942,0
2943,1
2944,0
2945,0
2946,1
2947,1
2948,0
2949,0
2950,0
2951,1
2952,1
2953,0
2954,0
2955,1
2956,0
2957,0
2958,1
2959,0
2960,0
2961,2
2962,0
2963,1
2964,1
2965,1
2966,2
2967,1
2968,1
2969,1
2970,0
2971,1
2972,1
2973,2
2974,1
2975,1
2976,1
2977,0
2978,0
2979,2
2980,1
2981,2
2982,4
2983,2
2984,0
2985,1
2986,1
2987,1
2988,1
2989,0
2990,1
2991,0
2992,0
2993,0
2994,1
2995,1
2996,3
2997,1
